EquableClassID,Plan_FullName,Group,Years of Service,Annual Rate,Wage Inflation
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,11,0.0467,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,12,0.0451,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,13,0.0435,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,14,0.0419,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,15,0.0403,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,16,0.03944,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,17,0.03858,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,18,0.03772,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,19,0.03686,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,20,0.036,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,21,0.0358,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,22,0.0356,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,23,0.0354,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,24,0.0352,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,25,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,26,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,27,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,28,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,29,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,30,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,31,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,32,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,33,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,34,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,35,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,36,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,37,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,38,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,39,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,40,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,41,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,42,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,43,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,44,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,45,0.035,0.035
3030530,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Pima County Fire,0,0.0636,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,1,0.064,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,2,0.062,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,3,0.06,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,4,0.058,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,5,0.056,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,6,0.05472,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,7,0.05344,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,8,0.05216,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,9,0.05088,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,10,0.0496,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,11,0.04856,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,12,0.04752,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,13,0.04648,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,14,0.04544,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,15,0.0444,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,16,0.04308,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,17,0.04176,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,18,0.04044,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,19,0.03912,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,20,0.0378,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,21,0.03724,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,22,0.03668,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,23,0.03612,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,24,0.03556,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,25,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,26,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,27,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,28,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,29,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,30,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,31,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,32,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,33,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,34,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,35,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,36,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,37,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,38,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,39,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,40,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,41,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,42,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,43,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,44,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,45,0.035,0.035
3030603,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,0,0.066,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,1,0.064,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,2,0.062,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,3,0.06,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,4,0.058,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,5,0.056,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,6,0.05472,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,7,0.05344,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,8,0.05216,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,9,0.05088,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,10,0.0496,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,11,0.04856,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,12,0.04752,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,13,0.04648,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,14,0.04544,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,15,0.0444,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,16,0.04308,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,17,0.04176,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,18,0.04044,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,19,0.03912,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,20,0.0378,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,21,0.03724,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,22,0.03668,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,23,0.03612,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,24,0.03556,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,25,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,26,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,27,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,28,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,29,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,30,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,31,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,32,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,33,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,34,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,35,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,36,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,37,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,38,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,39,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,40,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,41,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,42,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,43,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,44,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,45,0.035,0.035
3030630,Arizona Public Safety Personnel Retirement System - Tier 3,Tier 2 & 3 Other Fire,0,0.066,0.035
3040100,Arizona State Retirement System,All Members,1,0.062,0.027
3040100,Arizona State Retirement System,All Members,2,0.0545,0.027
3040100,Arizona State Retirement System,All Members,3,0.0495,0.027
3040100,Arizona State Retirement System,All Members,4,0.047,0.027
3040100,Arizona State Retirement System,All Members,5,0.0445,0.027
3040100,Arizona State Retirement System,All Members,6,0.042,0.027
3040100,Arizona State Retirement System,All Members,7,0.038,0.027
3040100,Arizona State Retirement System,All Members,8,0.037,0.027
3040100,Arizona State Retirement System,All Members,9,0.036,0.027
3040100,Arizona State Retirement System,All Members,10,0.035,0.027
3040100,Arizona State Retirement System,All Members,11,0.034,0.027
3040100,Arizona State Retirement System,All Members,12,0.033,0.027
3040100,Arizona State Retirement System,All Members,13,0.032,0.027
3040100,Arizona State Retirement System,All Members,14,0.031,0.027
3040100,Arizona State Retirement System,All Members,15,0.03,0.027
3040100,Arizona State Retirement System,All Members,16,0.029,0.027
3040100,Arizona State Retirement System,All Members,17,0.029,0.027
3040100,Arizona State Retirement System,All Members,18,0.028,0.027
3040100,Arizona State Retirement System,All Members,19,0.027,0.027
3040100,Arizona State Retirement System,All Members,20,0.027,0.027
3040100,Arizona State Retirement System,All Members,21,0.027,0.027
3040100,Arizona State Retirement System,All Members,22,0.027,0.027
3040100,Arizona State Retirement System,All Members,23,0.027,0.027
3040100,Arizona State Retirement System,All Members,24,0.027,0.027
3040100,Arizona State Retirement System,All Members,25,0.027,0.027
3040100,Arizona State Retirement System,All Members,26,0.027,0.027
3040100,Arizona State Retirement System,All Members,27,0.027,0.027
3040100,Arizona State Retirement System,All Members,28,0.027,0.027
3040100,Arizona State Retirement System,All Members,29,0.027,0.027
3040100,Arizona State Retirement System,All Members,30,0.027,0.027
3040100,Arizona State Retirement System,All Members,31,0.027,0.027
3040100,Arizona State Retirement System,All Members,32,0.027,0.027
3040100,Arizona State Retirement System,All Members,33,0.027,0.027
3040100,Arizona State Retirement System,All Members,34,0.027,0.027
3040100,Arizona State Retirement System,All Members,35,0.027,0.027
3040100,Arizona State Retirement System,All Members,36,0.027,0.027
3040100,Arizona State Retirement System,All Members,37,0.027,0.027
3040100,Arizona State Retirement System,All Members,38,0.027,0.027
3040100,Arizona State Retirement System,All Members,39,0.027,0.027
3040100,Arizona State Retirement System,All Members,40,0.027,0.027
3040100,Arizona State Retirement System,All Members,41,0.027,0.027
3040100,Arizona State Retirement System,All Members,42,0.027,0.027
3040100,Arizona State Retirement System,All Members,43,0.027,0.027
3040100,Arizona State Retirement System,All Members,44,0.027,0.027
3040100,Arizona State Retirement System,All Members,45,0.027,0.027
3040100,Arizona State Retirement System,All Members,0,0.072,0.027
3040200,Arizona State Retirement System,All Members,1,0.062,0.027
3040200,Arizona State Retirement System,All Members,2,0.0545,0.027
3040200,Arizona State Retirement System,All Members,3,0.0495,0.027
3040200,Arizona State Retirement System,All Members,4,0.047,0.027
3040200,Arizona State Retirement System,All Members,5,0.0445,0.027
3040200,Arizona State Retirement System,All Members,6,0.042,0.027
3040200,Arizona State Retirement System,All Members,7,0.038,0.027
3040200,Arizona State Retirement System,All Members,8,0.037,0.027
3040200,Arizona State Retirement System,All Members,9,0.036,0.027
